gpsimgdirection,gpspitch,gpsroll,datetimeoriginal,gpslatitude,gpslongitude,gps_sec_s_,file_name,x_m_,y_m_,z_m_,x,y,z,URL
"275.79988127937173","2.51020159431876","-0.70516030173974","295941.77401","6.923434713057107","46.99222504927064",295942,20200408_105231_001901,"2560810.46400000020000","1204703.07100000000000","452.63900000000001","2560810","1204703","452",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001901.jpg
"274.91356650439428","2.21154890184987","-0.82762942264455","295940.40907","6.923298998456664","46.992229511202886",295940,20200408_105231_001899,"2560800.14399999990000","1204703.63500000000000","453.32799999999997","2560800","1204703","453",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001899.jpg
"95.70116355574562","-6.78313615230752","1.02242632174946","295998.62337","6.923257737209105","46.99226035006697",295999,20200408_105231_001925,"2560797.02799999990000","1204707.08400000000000","453.52800000000002","2560797","1204707","453",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001925.jpg
"92.11444178172735","-6.19348754277968","0.37480968565987","295998.13334","6.9233242016800185","46.992259417188016",295998,20200408_105231_001924,"2560802.08300000010000","1204706.94699999990000","453.18799999999999","2560802","1204706","453",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001924.jpg
"273.52238676784674","1.94590396213065","-0.92749442621752","295941.07907","6.92336701351062","46.99222728096753",295941,20200408_105231_001900,"2560805.31600000010000","1204703.35299999990000","452.97899999999998","2560805","1204703","452",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001900.jpg
"84.01499319193648","-6.55175261369667","-1.32016102803453","295996.58337","6.923521722322363","46.99227090341427",295997,20200408_105231_001921,"2560817.11599999990000","1204708.12500000000000","452.14900000000000","2560817","1204708","452",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001921.jpg
"105.02775969137768","-5.96176620200522","0.81094110186592","296000.81334","6.922932533714758","46.992295719950846",296001,20200408_105231_001930,"2560772.31699999980000","1204711.17900000000000","455.23700000000002","2560772","1204711","455",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001930.jpg
"103.82806389669513","-6.81843157682900","0.47454989148201","296000.40332","6.9229967293069015","46.99228603360111",296000,20200408_105231_001929,"2560777.19300000000000","1204710.07000000010000","454.88700000000000","2560777","1204710","454",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001929.jpg
"102.46604461739456","-6.76179165219457","0.51600785568428","295999.98332","6.923061284387573","46.99227723937058",296000,20200408_105231_001928,"2560782.09700000010000","1204709.06000000010000","454.55700000000002","2560782","1204709","454",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001928.jpg
"98.18950757367310","-6.82643123885391","0.63000790353695","295999.09364","6.923191769653207","46.992264289576525",295999,20200408_105231_001926,"2560792.01299999980000","1204707.55499999990000","453.87799999999999","2560792","1204707","453",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001926.jpg
"100.31834035926607","-7.17239527055027","0.58667632303437","295999.54837","6.923126167125828","46.99226991281422",296000,20200408_105231_001927,"2560787.02699999980000","1204708.21300000000000","454.21800000000002","2560787","1204708","454",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001927.jpg
"279.89332068744676","2.67038536857780","-0.12457905059620","295938.64408","6.92309673502485","46.992245034086",295939,20200408_105231_001896,"2560784.77000000000000","1204705.46200000010000","454.38799999999998","2560784","1204705","454",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001896.jpg
"276.60457474282219","1.53598281725042","-0.69613569329300","295939.79404","6.923231534472371","46.99223321911016",295940,20200408_105231_001898,"2560795.01500000010000","1204704.08100000000000","453.66800000000001","2560795","1204704","453",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001898.jpg
"278.28125563763672","1.99763827472725","-0.29155199763272","295939.20913","6.923164120622185","46.99223854635744",295939,20200408_105231_001897,"2560789.89099999980000","1204704.70699999990000","454.03800000000001","2560789","1204704","454",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001897.jpg
"281.45206435248235","1.40621565441475","-0.19004335311925","295938.10408","6.92302986338195","46.99225275644785",295938,20200408_105231_001895,"2560779.68899999980000","1204706.35400000010000","454.70699999999999","2560779","1204706","454",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001895.jpg
"282.98416680633125","0.89418287813867","-0.20736121735271","295937.57406","6.92296295382045","46.99226168396983",295938,20200408_105231_001894,"2560774.60600000010000","1204707.37999999990000","455.02699999999999","2560774","1204707","455",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001894.jpg
"286.74320317455334","0.72976553619463","-0.85891200276882","295936.02430","6.922764111932437","46.99229456462934",295936,20200408_105231_001891,"2560759.50499999990000","1204711.13500000000000","455.99599999999998","2560759","1204711","455",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001891.jpg
"288.53760941860435","1.18024696520788","-1.31506894872086","295934.99913","6.922633287870692","46.9923208254509",295935,20200408_105231_001889,"2560749.57299999990000","1204714.12000000010000","456.70600000000002","2560749","1204714","456",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001889.jpg
"287.94707246732895","1.39240071840102","-1.18243024255366","295935.50913","6.922698400984598","46.99230733839606",295936,20200408_105231_001890,"2560754.51599999980000","1204712.58800000000000","456.35599999999999","2560754","1204712","456",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001890.jpg
"108.06058938379228","-7.11775045216120","1.10535160345765","296002.06330","6.922740934631443","46.99233004548967",296002,20200408_105231_001933,"2560757.76800000020000","1204715.09100000000000","456.21600000000001","2560757","1204715","456",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001933.jpg
"107.02149673673424","-6.36158905814947","2.33532472845570","296001.65330","6.922804173642103","46.992317314521785",296002,20200408_105231_001932,"2560762.56900000010000","1204713.64400000010000","455.90600000000001","2560762","1204713","455",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001932.jpg
"285.52466648369557","0.25820575801682","-0.58427900715537","295936.53911","6.922830090335427","46.99228268256585",295937,20200408_105231_001892,"2560764.51500000010000","1204709.78100000000000","455.67700000000002","2560764","1204709","455",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001892.jpg
"284.40356531650491","0.68903645139943","-0.21806281935204","295937.05408","6.922896519459847","46.99227177398912",295937,20200408_105231_001893,"2560769.56000000010000","1204708.53499999990000","455.34699999999998","2560769","1204708","455",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001893.jpg
"106.04368267856574","-7.17269658493576","1.81609993040749","296001.23842","6.922868200228853","46.99230607129494",296001,20200408_105231_001931,"2560767.43099999990000","1204712.36200000000000","455.55700000000002","2560767","1204712","455",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001931.jpg
"108.35662460226432","-7.03769736446956","1.09566200911902","296002.46339","6.922678206548879","46.99234295863359",296002,20200408_105231_001934,"2560753.00600000010000","1204716.55800000000000","456.58600000000001","2560753","1204716","456",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001934.jpg
"108.06810270434704","-6.59586052484038","1.45518534217373","296002.85836","6.92261540025393","46.992355799428054",296003,20200408_105231_001935,"2560748.23799999990000","1204718.01700000000000","456.93599999999998","2560748","1204718","456",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001935.jpg
"107.71874792431947","-6.42984812069794","2.08653655654936","296003.24832","6.922552716316942","46.992368217961214",296003,20200408_105231_001936,"2560743.47899999980000","1204719.42900000000000","457.28500000000003","2560743","1204719","457",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001936.jpg
"288.23136511817199","0.91140094805371","-1.33167425728269","295933.99914","6.922504151617095","46.99234791231233",295934,20200408_105231_001887,"2560739.77000000000000","1204717.19600000000000","457.38499999999999","2560739","1204717","457",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001887.jpg
"107.49227522412110","-6.60921405209956","2.03556761556948","296003.63833","6.922489953561963","46.992380627109206",296004,20200408_105231_001937,"2560738.71400000020000","1204720.84000000010000","457.61500000000001","2560738","1204720","457",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001937.jpg
"281.45086490147025","1.67472368343643","-1.02809149064154","295932.51914","6.922306302273106","46.992380050048794",295933,20200408_105231_001884,"2560724.74399999990000","1204720.86800000000000","458.42399999999998","2560724","1204720","458",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001884.jpg
"103.36341240772319","-6.24463409208947","2.46017058413472","296004.42833","6.922364103775106","46.99240361779302",296004,20200408_105231_001939,"2560729.15799999980000","1204723.45900000000000","458.27400000000000","2560729","1204723","458",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001939.jpg
"106.21290944319230","-5.92749317032091","2.18045626015916","296004.02870","6.92242728557441","46.992392748801095",296004,20200408_105231_001938,"2560733.95599999980000","1204722.21900000000000","457.95499999999998","2560733","1204722","457",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001938.jpg
"286.54095382342928","1.42440944494646","-1.15203521616394","295933.50410","6.92243911280594","46.992360500062595",295934,20200408_105231_001886,"2560734.83199999990000","1204718.62800000000000","457.74500000000000","2560734","1204718","457",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001886.jpg
"284.16410405802378","0.72375412260043","-1.34895205890442","295933.01420","6.9223730274412425","46.992371185044085",295933,20200408_105231_001885,"2560729.81300000010000","1204719.84899999990000","458.06500000000000","2560729","1204719","458",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001885.jpg
"288.64920586224190","1.61663866706789","-1.53760693297443","295934.49412","6.922568621165683","46.99233436845494",295935,20200408_105231_001888,"2560744.66399999990000","1204715.65800000010000","457.06500000000000","2560744","1204715","457",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001888.jpg
"274.82547515598048","1.83915923224114","-0.67025649716118","295931.52917","6.922171874284471","46.992390093541864",295932,20200408_105231_001882,"2560714.52600000010000","1204722.05199999990000","459.15400000000000","2560714","1204722","459",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001882.jpg
"278.45310780741465","1.74766834818024","-0.72444513828964","295932.02429","6.92223911349676","46.99238654715792",295932,20200408_105231_001883,"2560719.63799999980000","1204721.62400000010000","458.78399999999999","2560719","1204721","458",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001883.jpg
"100.01611195792402","-5.84725056002977","2.58985884162840","296004.83328","6.922299944454649","46.9924122425077",296005,20200408_105231_001940,"2560724.28400000000000","1204724.45000000000000","458.61399999999998","2560724","1204724","458",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001940.jpg
"96.67174551118713","-6.81583130242056","2.28445060374702","296005.23831","6.92223567707529","46.99241843796798",296005,20200408_105231_001941,"2560719.39999999990000","1204725.17100000010000","458.91399999999999","2560719","1204725","458",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001941.jpg
"92.65073490697070","-5.36019446230977","1.19058115884295","296005.63831","6.922170537011387","46.99242242560336",296006,20200408_105231_001942,"2560714.44799999990000","1204725.64700000010000","459.27400000000000","2560714","1204725","459",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001942.jpg
"88.29251390949298","-5.62555644346744","0.93081428369473","296006.03849","6.922105338928914","46.99242288678244",296006,20200408_105231_001943,"2560709.48900000010000","1204725.73099999990000","459.60399999999998","2560709","1204725","459",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001943.jpg
"83.74962000951560","-7.01349433500931","0.58271952906287","296006.43830","6.922040107570621","46.99241998353229",296006,20200408_105231_001944,"2560704.52499999990000","1204725.44100000010000","459.88299999999998","2560704","1204725","459",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001944.jpg
"265.22831069430850","1.64194838935707","-0.44118367470739","295930.53416","6.9220376678277","46.9923867078964",295931,20200408_105231_001880,"2560704.31499999990000","1204721.74300000000000","459.85300000000001","2560704","1204721","459",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001880.jpg
"270.43391966665342","2.02461948837882","-0.54765372572740","295931.03431","6.922104915812269","46.992390429832504",295931,20200408_105231_001881,"2560709.43300000020000","1204722.12299999990000","459.50400000000002","2560709","1204722","459",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001881.jpg
"250.15456879592159","1.23493754904880","-0.69575301433812","295929.03432","6.921843621743798","46.99235164913747",295929,20200408_105231_001877,"2560689.52900000010000","1204717.94300000000000","460.84300000000002","2560689","1204717","460",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001877.jpg
"255.16495208451443","1.27022160773111","-0.19292740498597","295929.53417","6.921906717468143","46.99236741512469",295930,20200408_105231_001878,"2560694.33999999990000","1204719.66400000010000","460.50299999999999","2560694","1204719","460",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001878.jpg
"70.26716015123617","-5.67688167522175","1.05429151625262","296007.62326","6.921846954360004","46.992389111626814",296008,20200408_105231_001947,"2560689.81000000010000","1204722.10599999990000","460.85300000000001","2560689","1204722","460",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001947.jpg
"74.71772655595957","-5.91617276994137","0.98255357446891","296007.22833","6.921910516708523","46.992402846782404",296007,20200408_105231_001946,"2560694.65499999980000","1204723.60100000000000","460.53300000000002","2560694","1204723","460",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001946.jpg
"260.36319817239200","1.44099123898789","-0.16107731919689","295930.03430","6.921971587376226","46.99237915919748",295930,20200408_105231_001879,"2560699.28299999980000","1204720.93699999990000","460.19299999999998","2560699","1204720","460",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001879.jpg
"79.11331203762752","-5.76731332068357","0.77750052202452","296006.83327","6.921974860347416","46.992413275161795",296007,20200408_105231_001945,"2560699.55700000000000","1204724.72799999990000","460.23300000000000","2560699","1204724","460",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001945.jpg
"65.97094745211118","-6.27934260984590","1.05494186622408","296008.01842","6.921785500358666","46.99237214765554",296008,20200408_105231_001948,"2560685.12300000010000","1204720.25099999990000","461.14299999999997","2560685","1204720","461",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001948.jpg
"62.07257103668560","-5.68507742387194","0.98106464978704","296008.41827","6.9217255762055085","46.99235196125267",296008,20200408_105231_001949,"2560680.54999999980000","1204718.03700000000000","461.48300000000000","2560680","1204718","461",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001949.jpg
"240.16325549608877","1.60441803974883","-1.09925093165134","295928.02936","6.921724149611483","46.99230908320782",295928,20200408_105231_001875,"2560680.41000000010000","1204713.27099999990000","461.51299999999998","2560680","1204713","461",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001875.jpg
"245.03611451774293","1.14411508987209","-0.66816819370104","295928.53417","6.921782572373442","46.99233226725708",295929,20200408_105231_001876,"2560684.87099999980000","1204715.81899999990000","461.16300000000001","2560684","1204715","461",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001876.jpg
"232.01071063673947","1.73215334147716","-0.96121120904633","295927.01424","6.921616580201898","46.992255110946644",295927,20200408_105231_001873,"2560672.18800000010000","1204707.32500000000000","462.23300000000000","2560672","1204707","462",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001873.jpg
"228.17846681423015","0.96464231706833","-0.74127448373159","295926.48921","6.921567127990629","46.99222465418799",295927,20200408_105231_001872,"2560668.40400000010000","1204703.96399999990000","462.58300000000003","2560668","1204703","462",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001872.jpg
"224.07566535417388","0.91611308244455","-0.25163427892622","295925.92925","6.921520433983541","46.992191745166075",295926,20200408_105231_001871,"2560664.82800000020000","1204700.32899999990000","462.92300000000000","2560664","1204700","462",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001871.jpg
"46.82733606222809","-5.70799295492421","1.68602227298493","296010.63317","6.921460487188362","46.99221613023136",296011,20200408_105231_001954,"2560660.28599999980000","1204703.07000000010000","463.16199999999998","2560660","1204703","463",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001954.jpg
"45.48329603895466","-5.83745152212743","2.04051672818346","296011.13821","6.921413917762444","46.99218394135295",296011,20200408_105231_001955,"2560656.72000000020000","1204699.51499999990000","463.49200000000002","2560656","1204699","463",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001955.jpg
"49.19383475099795","-5.55030845253468","1.27464161239283","296010.15324","6.921508790685475","46.99224709457471",296010,20200408_105231_001953,"2560663.98300000000000","1204706.48799999990000","462.82200000000000","2560663","1204706","462",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001953.jpg
"51.92142162353046","-5.49936065355937","0.96727658853010","296009.69320","6.921559436179528","46.99227650430313",296010,20200408_105231_001952,"2560667.85699999980000","1204709.73200000010000","462.49200000000002","2560667","1204709","462",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001952.jpg
"236.03470828893421","1.50862543543837","-0.69072654548202","295927.52918","6.921668983722585","46.99228353909039",295928,20200408_105231_001874,"2560676.19499999980000","1204710.45900000000000","461.87299999999999","2560676","1204710","461",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001874.jpg
"55.10999436221541","-6.13224388101714","0.91942074932965","296009.25318","6.9216125459784035","46.99230394618265",296009,20200408_105231_001951,"2560671.91699999990000","1204712.75600000010000","462.14200000000000","2560671","1204712","462",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001951.jpg
"58.46992485223555","-5.99678423968974","1.07594373949718","296008.82828","6.921668004024501","46.992329185807534",296009,20200408_105231_001950,"2560676.15400000010000","1204715.53400000000000","461.81299999999999","2560676","1204715","461",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001950.jpg
"43.51465297924949","-6.01385548420610","1.48713665429869","296012.81315","6.921279917365053","46.99208580825249",296013,20200408_105231_001958,"2560646.45500000010000","1204688.67300000000000","464.51200000000000","2560646","1204688","464",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001958.jpg
"43.72225832860097","-5.92032853079762","1.31013877197199","296013.43320","6.921236482873262","46.99205301280496",296013,20200408_105231_001959,"2560643.12699999990000","1204685.04900000010000","464.86200000000002","2560643","1204685","464",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001959.jpg
"43.89704691184716","-5.85176222244680","1.43798294815568","296012.22823","6.921323416944164","46.992118675939885",296012,20200408_105231_001957,"2560649.78800000020000","1204692.30499999990000","464.18200000000002","2560649","1204692","464",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001957.jpg
"44.53670001117352","-5.82699024864736","1.45701216619736","296011.66818","6.9213682437899635","46.99215160358488",296012,20200408_105231_001956,"2560653.22200000010000","1204695.94300000000000","463.83199999999999","2560653","1204695","463",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001956.jpg
"215.10836818641701","0.35170131996682","-1.19064733027773","295924.73422","6.921439866628495","46.992118842771056",295925,20200408_105231_001869,"2560658.64600000020000","1204692.26499999990000","463.57299999999998","2560658","1204692","463",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001869.jpg
"219.59669297907487","0.81911086117462","-0.82511245105235","295925.34923","6.921478208016344","46.9921563016625",295925,20200408_105231_001870,"2560661.58999999990000","1204696.40999999990000","463.26299999999998","2560661","1204696","463",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001870.jpg
"209.77754349602324","0.10293734577050","-1.21408132522023","295924.04941","6.9214067863965845","46.99207976151891",295924,20200408_105231_001868,"2560656.10099999980000","1204687.93699999990000","463.82299999999998","2560656","1204687","463",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001868.jpg
"206.15365417786569","0.13013749660473","-1.61247840375964","295923.27926","6.921378220257165","46.99203882065418",295923,20200408_105231_001867,"2560653.89800000000000","1204683.39999999990000","464.04300000000001","2560653","1204683","464",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001867.jpg
"195.59352493916614","1.62005664164506","4.67382638040843","295920.63931","6.921312088909696","46.991910041678175",295921,20200408_105231_001864,"2560648.77300000000000","1204669.11700000010000","464.75299999999999","2560648","1204669","464",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001864.jpg
"197.38672261651848","0.14579175585916","2.76450327031472","295921.60426","6.9213298334332665","46.991953911060094",295922,20200408_105231_001865,"2560650.15499999980000","1204673.98500000010000","464.45299999999997","2560650","1204673","464",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001865.jpg
"202.38670101998835","-0.09422515249209","0.00867518897630","295922.47423","6.921351766447449","46.99199696281952",295922,20200408_105231_001866,"2560651.85500000000000","1204678.76000000000000","464.23300000000000","2560651","1204678","464",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001866.jpg
"43.88153899552411","-6.06193741050747","1.34884430914570","296014.08313","6.92119328280008","46.99202045227887",296014,20200408_105231_001960,"2560639.81699999980000","1204681.45099999990000","465.19200000000001","2560639","1204681","465",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001960.jpg
"44.54773833141091","-5.90218162833533","1.43603629344631","296014.77316","6.921150094708208","46.99198801772451",296015,20200408_105231_001961,"2560636.50799999990000","1204677.86700000010000","465.54199999999997","2560636","1204677","465",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001961.jpg
"45.22950972883729","-6.33342367697388","1.18814805906976","296015.53325","6.921106046972903","46.991956118981626",296016,20200408_105231_001962,"2560633.13400000010000","1204674.34300000010000","465.87200000000001","2560633","1204674","465",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001962.jpg
"196.81740932637825","2.71249613383633","3.82351054663883","295919.67934","6.921295700346288","46.991865980529774",295920,20200408_105231_001863,"2560647.49399999990000","1204664.22700000000000","465.16300000000001","2560647","1204664","465",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001863.jpg
"198.75584691373803","2.64880082248151","2.90967664351547","295918.74432","6.921277678166551","46.991822280796335",295919,20200408_105231_001862,"2560646.09100000000000","1204659.37800000000000","465.55300000000000","2560646","1204659","465",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001862.jpg
"201.74945210912801","2.89275021145141","2.80017200182218","295917.90433","6.921256227679929","46.99177964498733",295918,20200408_105231_001861,"2560644.42799999980000","1204654.64900000000000","465.96400000000000","2560644","1204654","465",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001861.jpg
"204.41931941425204","2.24954281196408","2.83195056222414","295917.20937","6.921231574979088","46.99173780426468",295917,20200408_105231_001860,"2560642.52199999990000","1204650.01000000000000","466.32400000000001","2560642","1204650","466",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001860.jpg
"206.09545286534387","2.34474908448201","2.73999920275855","295916.54938","6.921204722191559","46.9916964483244",295917,20200408_105231_001859,"2560640.44900000000000","1204645.42600000000000","466.68400000000003","2560640","1204645","466",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001859.jpg
"207.21595402997926","2.51832148900168","2.77493149464738","295915.93938","6.9211766532549985","46.991655788508595",295916,20200408_105231_001858,"2560638.28400000000000","1204640.91999999990000","467.04399999999998","2560638","1204640","467",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001858.jpg
"208.38573025437353","2.26382513997760","2.69851581518648","295914.87440","6.921118248095083","46.99157511525271",295915,20200408_105231_001856,"2560633.78200000010000","1204631.98099999990000","467.74400000000003","2560633","1204631","467",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001856.jpg
"207.84295407430108","2.29489646074247","2.85956003887003","295915.38441","6.921147661897922","46.9916153583897",295915,20200408_105231_001857,"2560636.04900000010000","1204636.43999999990000","467.39400000000001","2560636","1204636","467",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001857.jpg
"208.89955126703359","1.72388117154780","2.88648726069709","295914.39443","6.9210878226362365","46.99153481355805",295914,20200408_105231_001855,"2560631.43800000010000","1204627.51600000010000","468.09399999999999","2560631","1204627","468",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001855.jpg
"220.51941398987742","1.56827465603737","1.55204098664527","295911.03955","6.920842343808452","46.991265390616284",295911,20200408_105231_001848,"2560612.56699999980000","1204597.68800000010000","470.51400000000001","2560612","1204597","470",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001848.jpg
"217.68373924165903","1.54905276249890","2.24858476044315","295911.52943","6.920882959228357","46.99130141176902",295912,20200408_105231_001849,"2560615.68300000020000","1204601.67200000000000","470.18400000000003","2560615","1204601","470",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001849.jpg
"213.47136043586715","1.85218985404983","2.68241838844875","295912.49940","6.920957848470418","46.991376717606784",295913,20200408_105231_001851,"2560621.43500000010000","1204610.00600000010000","469.49400000000003","2560621","1204610","469",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001851.jpg
"215.35798990394957","1.53269992538805","2.32453837145314","295912.01957","6.920921760872799","46.99133875600136",295912,20200408_105231_001850,"2560618.66200000000000","1204605.80400000000000","469.84399999999999","2560618","1204605","469",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001850.jpg
"211.68092517554808","1.66157883630974","2.82663624433974","295912.97943","6.920992454756827","46.9914156080073",295913,20200408_105231_001852,"2560624.09599999990000","1204614.31199999990000","469.12400000000002","2560624","1204614","469",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001852.jpg
"210.38947116986432","1.49431324243362","3.03971369430411","295913.45440","6.921025241332883","46.99145507485615",295913,20200408_105231_001853,"2560626.61899999990000","1204618.68300000000000","468.77400000000000","2560626","1204618","468",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001853.jpg
"209.55286905700279","1.57042643660379","3.10496650776116","295913.92437","6.921056841885724","46.99149484216809",295914,20200408_105231_001854,"2560629.05200000010000","1204623.08800000000000","468.43400000000003","2560629","1204623","468",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001854.jpg
"4.35185248800525","-4.40630560972696","0.02132472153733","296024.07304","6.920641756777428","46.991443587785604",296024,20200408_105231_001976,"2560597.43999999990000","1204617.59899999990000","470.21300000000002","2560597","1204617","470",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001976.jpg
"11.13563060118431","-5.19461856476104","-0.12031983502638","296022.99809","6.920656926732183","46.9915347339195",296023,20200408_105231_001974,"2560598.66099999980000","1204627.72399999990000","469.73300000000000","2560598","1204627","469",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001974.jpg
"6.90038475395373","-4.78243876496027","0.00521607022063","296023.52305","6.920647111155137","46.991489398121566",296024,20200408_105231_001975,"2560597.88100000010000","1204622.68900000000000","469.98300000000000","2560597","1204622","469",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001975.jpg
"4.26430275426009","-4.29679465762801","0.96520359691920","296024.65802","6.9206394012823536","46.99139762012032",296025,20200408_105231_001977,"2560597.22700000000000","1204612.49000000000000","470.42300000000000","2560597","1204612","470",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001977.jpg
"7.50247180882578","-4.62157807338160","1.32355061158208","296025.28806","6.920635640681515","46.99135149317065",296025,20200408_105231_001978,"2560596.90700000010000","1204607.36400000010000","470.61300000000000","2560596","1204607","470",https://sitn.ne.ch/web/images/photos360/assets/textures/20200408_105231_001978.jpg
